Full Address,LatLong
"321 EAST 85TH   STREET                    New York, NY 10028","(40.77691845, -73.9510421424492)"
"216 EAST 84TH   STREET                    New York, NY 10028","(40.77692415, -73.9540574895666)"
"214 EAST 84TH STREET New York, NY 10028","(40.7769406, -73.9541501)"
"210 EAST 84TH STREET New York, NY 10028","(40.7770067, -73.95430835)"
"208 EAST 84TH STREET New York, NY 10028","(40.7770395, -73.9543867880495)"
"336 EAST 86TH   STREET                    New York, NY 10028","(40.7770585, -73.9505398365702)"
"949 PARK AVENUE                           New York, NY 10028","(40.7772355, -73.959227)"
"125 EAST 82ND   STREET                    New York, NY 10028","(40.7772426, -73.957754247534)"
"320 EAST 86TH STREET New York, NY 10028","(40.7772673, -73.9509680685894)"
"320 EAST 86TH   STREET New York, NY 10028","(40.7772673, -73.9509680685894)"
"200 EAST 84TH ST New York, NY 10028","(40.777295, -73.9547074)"
"200 EAST 84TH STREET New York, NY 10028","(40.777295, -73.9547074)"
"314 EAST 86TH   STREET                    New York, NY 10028","(40.7773411, -73.9511588169237)"
"512 EAST 89TH   STREET                    New York, NY 10128","(40.77740455, -73.9450777)"
"308 EAST 86TH   STREET New York, NY 10028","(40.77742, -73.9513280830189)"
"345 EAST 86TH   STREET New York, NY 10028","(40.7774427, -73.949918342701)"
"345 EAST 86TH STREET New York, NY 10028","(40.7774427, -73.949918342701)"
"3 EAST 80TH   STREET                      New York, NY 10075","(40.77758565, -73.962564)"
"350 EAST 87TH   STREET                    New York, NY 10128","(40.7776531, -73.9495817100094)"
"344 EAST 87TH   STREET New York, NY 10128","(40.77773365, -73.949839832739)"
"171 EAST 84TH STREET                      New York, NY 10028","(40.7778327, -73.9553297)"
"171 EAST 84TH ST                          New York, NY 10028","(40.7778327, -73.9553297)"
"355 EAST 87TH   STREET                    New York, NY 10128","(40.77788385, -73.9492162575812)"
"1078 MADISON AVENUE                       New York, NY 10028","(40.77791, -73.9610899)"
"4 EAST 81ST   STREET                      New York, NY 10028","(40.7779105, -73.9623247471708)"
"205 EAST 85TH   STREET New York, NY 10028","(40.7781173265306, -73.954207122449)"
"205 EAST 85TH   STREET                    New York, NY 10028","(40.7781173265306, -73.954207122449)"
"220 EAST 86TH   STREET                    New York, NY 10028","(40.7781901, -73.9532242836193)"
"350 EAST 88TH   STREET                    New York, NY 10128","(40.77822535, -73.9492110115326)"
"22 EAST 82ND STREET New York, NY 10028","(40.77825015, -73.9611997409779)"
"22 EAST 82ND   STREET                     New York, NY 10028","(40.77825015, -73.9611997409779)"
"360 EAST 88TH STREET New York, NY 10128","(40.7782758, -73.9490193)"
"360 EAST 88TH   STREET                    New York, NY 10128","(40.7782758, -73.9490193)"
"360 EAST 88TH   STREET New York, NY 10128","(40.7782758, -73.9490193)"
"360 E. 88TH STREET                        New York, NY 10128","(40.7782758, -73.9490193)"
"360 EAST 88TH STREET                      New York, NY 10128","(40.7782758, -73.9490193)"
"311 EAST 87TH STREET New York, NY 10128","(40.7784734081633, -73.9508404489796)"
"301 EAST 87TH STREET New York, NY 10128","(40.778532, -73.9508185)"
"4 EAST 82ND STREET New York, NY 10028","(40.77853765, -73.9618482623744)"
"250 EAST 87TH  STREET New York, NY 10028","(40.7785428, -73.9516717)"
"119 EAST 84TH   STREET New York, NY 10028","(40.7785602, -73.9571856)"
"242 EAST 87TH   STREET New York, NY 10128","(40.77864885, -73.9520531959019)"
"40 EAST 83RD STREET New York, NY 10028","(40.7787195, -73.9600538)"
"103 EAST 84TH   STREET New York, NY 10028","(40.7788202, -73.9574949164518)"
"354 EAST 89TH   STREET New York, NY 10128","(40.77884035, -73.9485056349325)"
"315 EAST 88TH STREET New York, NY 10128","(40.7788835, -73.9498305)"
"319 EAST 88TH   STREET                    New York, NY 10128","(40.7788945, -73.9496040115913)"
"348 EAST 89TH   STREET                    New York, NY 10128","(40.77893775, -73.9487387141873)"
"348 EAST 89TH STREET                      New York, NY 10128","(40.77893775, -73.9487387141873)"
"389 EAST 89TH   STREET                    New York, NY 10128","(40.779026, -73.9482259)"
"389 EAST 89TH ST New York, NY 10128","(40.779026, -73.9482259)"
"235 EAST 87TH STREET New York, NY 10128","(40.77903835, -73.95187455)"
"305 EAST 88TH  STREET New York, NY 10128","(40.77909915, -73.9500533672926)"
"25 EAST 83RD New York, NY 10028","(40.7792014117647, -73.9607143529412)"
"227 EAST 87TH STREET New York, NY 10128","(40.77921375, -73.9522626081883)"
"234 EAST 88TH   STREET                    New York, NY 10128","(40.7792348, -73.9514449418591)"
"331 EAST 89TH   STREET                    New York, NY 10128","(40.77924545, -73.9485176286777)"
"21 EAST 83RD   STREET                     New York, NY 10028","(40.77928085, -73.9606343456985)"
"40 EAST 84TH STREET New York, NY 10028","(40.779357, -73.9595973)"
"151-155 EAST 86TH   STREET                New York, NY 10028","(40.7794653846154, -73.9552887692308)"
"321 EAST 89TH STREET New York, NY 10128","(40.77947, -73.9490844155646)"
"340 EAST 90TH STREET                      New York, NY 10128","(40.7794845, -73.9478835)"
"237 EAST 88TH STREET                      New York, NY 10128","(40.77951415, -73.9511117)"
"237 EAST 88TH   STREET                    New York, NY 10128","(40.77951415, -73.9511117)"
"334 EAST 90TH STREET                      New York, NY 10128","(40.77951985, -73.9482181063806)"
"313 EAST 89TH STREET New York, NY 10128","(40.7796026, -73.9494018822736)"
"324 EAST 90TH STREET New York, NY 10128","(40.77968535, -73.9486196721063)"
"170 EAST 87TH                             New York, NY 10128","(40.7797833846154, -73.9543961538462)"
"252 EAST 89TH STREET New York, NY 10128","(40.77983745, -73.9508729897007)"
"323 EAST 90TH STREET                      New York, NY 10128","(40.7800802, -73.9485248221423)"
"3 EAST 84TH STREET New York, NY 10028","(40.78011335, -73.9606534218564)"
"120 EAST 87TH STREET                      New York, NY 10128","(40.7801206, -73.9553186)"
"120 EAST 87TH   STREET New York, NY 10128","(40.7801206, -73.9553186)"
"319 EAST 90TH   STREET                    New York, NY 10128","(40.78015065, -73.9486818879384)"
"350 EAST 91ST   STREET                    New York, NY 10128","(40.78015375, -73.9477538979424)"
"30 EAST 85TH   STREET                     New York, NY 10028","(40.7801679, -73.9595496)"
"30 EAST 85TH STREET                       New York, NY 10028","(40.7801679, -73.9595496)"
"35 EAST 85TH STREET New York, NY 10028","(40.7801727, -73.9590434)"
"35 EAST 85TH   STREET New York, NY 10028","(40.7801727, -73.9590434)"
"300 EAST 90TH STREET                      New York, NY 10128","(40.7802169, -73.9496255)"
"227 EAST 89TH STREET                      New York, NY 10128","(40.78031365, -73.9509399520398)"
"333 EAST 91ST STREET New York, NY 10128","(40.7804136, -73.9472025155688)"
"200 EAST 89TH STREET                      New York, NY 10128","(40.7804232, -73.9521619)"
"200 EAST 89TH   STREET New York, NY 10128","(40.7804232, -73.9521619)"
"200 EAST 89TH ST                          New York, NY 10128","(40.7804232, -73.9521619)"
"316 EAST 91ST STREET                      New York, NY 10128","(40.7804479, -73.9485182957273)"
"316 EAST 91ST   STREET                    New York, NY 10128","(40.7804479, -73.9485182957273)"
"314 EAST 91ST STREET                      New York, NY 10128","(40.7804984, -73.948636327634)"
"312 EAST 91ST STREET                      New York, NY 10128","(40.78053085, -73.9487149223077)"
"205 EAST 89TH STREET New York, NY 10128","(40.78065205, -73.95182669168)"
"3 EAST 85TH ST New York, NY 10028","(40.7807802, -73.9602704416955)"
"55 EAST 86TH                              New York, NY 10028","(40.78080292, -73.95845976)"
"208 EAST 90TH STREET New York, NY 10128","(40.7809293, -73.9515264698388)"
"206 EAST 90TH   STREET New York, NY 10128","(40.78096245, -73.9516050301147)"
"204 EAST 90TH STREET New York, NY 10128","(40.78096655, -73.9517054779603)"
"200 EAST 90TH STREET New York, NY 10128","(40.7811626, -73.9518647)"
"111 EAST 88TH   STREET New York, NY 10128","(40.7812525, -73.9551606254993)"
"340 EAST 93RD STREET New York, NY 10128","(40.7813093, -73.9465082)"
"1601 3RD AVENUE                           New York, NY 10128","(40.7814608, -73.9517461)"
"331-333 EAST 92ND STREET New York, NY 10128","(40.7814870204082, -73.9482572244898)"
"345 EAST 93RD ST New York, NY 10128","(40.7815656, -73.9463135)"
"345 EAST 93RD   STREET New York, NY 10128","(40.7815656, -73.9463135)"
"300 EAST 93RD   STREET                    New York, NY 10128","(40.78194295, -73.9483213363137)"
"166 EAST 91ST   STREET                    New York, NY 10128","(40.7821337, -73.95243429358)"
"330 EAST 94TH ST New York, NY 10128","(40.78213675, -73.9466175053318)"
"330 EAST 94TH   STREET New York, NY 10128","(40.78213675, -73.9466175053318)"
"20 EAST 88TH STREET New York, NY 10128","(40.78217695, -73.9584633111695)"
"20 EAST 88TH   STREET New York, NY 10128","(40.78217695, -73.9584633111695)"
"20 EAST 88TH   STREET                     New York, NY 10128","(40.78217695, -73.9584633111695)"
"20 EAST 88TH ST New York, NY 10128","(40.78217695, -73.9584633111695)"
"19 EAST 88TH STREET New York, NY 10128","(40.7823797, -73.9580138643868)"
"4 EAST 88TH STREET New York, NY 10128","(40.78241065, -73.9588869499024)"
"1368 LEXINGTON AVENUE                     New York, NY 10128","(40.78249175, -73.9537205249177)"
"245 EAST 93RD STREET                      New York, NY 10128","(40.7825353, -73.9487536)"
"245 EAST 93RD   STREET New York, NY 10128","(40.7825353, -73.9487536)"
"2 EAST 88TH STREET New York, NY 10128","(40.7826295, -73.9592321)"
"166 EAST 92ND   STREET New York, NY 10128","(40.78270175, -73.9519471060206)"
"301 EAST 94TH   STREET New York, NY 10128","(40.7829384, -73.9474915)"
"333 EAST 95TH STREET                      New York, NY 10128","(40.7829995, -73.9457643820246)"
"333 EAST 95TH   STREET                    New York, NY 10128","(40.7829995, -73.9457643820246)"
"220 EAST 94TH   STREET                    New York, NY 10128","(40.7832837, -73.949105)"
"241-243 EAST 94TH STREET                  New York, NY 10128","(40.7833125238095, -73.9486908095238)"
"200 EAST 94TH   STREET                    New York, NY 10128","(40.7833465, -73.9492541)"
"200 EAST 94TH STREET                      New York, NY 10128","(40.7833465, -73.9492541)"
"309 EAST 95TH   STREET                    New York, NY 10128","(40.78340965, -73.9467090208135)"
"231-239 EAST 94TH STREET                  New York, NY 10128","(40.7834601428571, -73.9490398571429)"
"123 EAST 92ND   STREET New York, NY 10128","(40.7836825, -73.9532479656289)"
"336-338 EAST 96TH STREET                  New York, NY 10128","(40.7837847755102, -73.9462218979592)"
"302 EAST 96TH   STREET                    New York, NY 10128","(40.78378615, -73.9467033416043)"
"150 E 93RD                                New York, NY 10128","(40.783805, -73.952251)"
"224 EAST 95TH   STREET New York, NY 10128","(40.78380935, -73.9485858915215)"
"210 EAST 95TH   STREET New York, NY 10128","(40.7840055, -73.949183636625)"
"206 EAST 95TH STREET                      New York, NY 10128","(40.7840954, -73.9493876375254)"
"206 EAST 95TH   STREET                    New York, NY 10128","(40.7840954, -73.9493876375254)"
"206 EAST 95TH   STREET New York, NY 10128","(40.7840954, -73.9493876375254)"
"206 E 95TH STREET                         New York, NY 10128","(40.7840954, -73.9493876375254)"
"118 EAST 93RD   STREET                    New York, NY 10128","(40.7841046, -73.9532893225746)"
"55 EAST 93RD   STREET New York, NY 10128","(40.78523315, -73.9549592554183)"
"166 EAST 96TH   STREET New York, NY 10128","(40.785342, -73.9503169215068)"
"122 EAST 95TH   STREET                    New York, NY 10128","(40.78540255, -73.9523981958534)"
"40 EAST 94TH STREET New York, NY 10128","(40.7856205, -73.9546485)"
"40 EAST 94TH STREET                       New York, NY 10128","(40.7856205, -73.9546485)"
"40 EAST 94TH   STREET New York, NY 10128","(40.7856205, -73.9546485)"
"40 EAST 94TH   STREET                     New York, NY 10128","(40.7856205, -73.9546485)"
"1326 MADISON AVENUE                       New York, NY 10128","(40.7857941, -73.955381)"
"1235 PARK AVE                             New York, NY 10128","(40.7862102, -73.9524928)"
"21 EAST 94TH   STREET                     New York, NY 10128","(40.78626795, -73.9554132430403)"
"20 EAST 95TH STREET New York, NY 10128","(40.7866152, -73.9552943914535)"
"4 EAST 95TH   STREET New York, NY 10128","(40.78679505, -73.955686739858)"
"330 EAST 65 New York, NY 10065","(40.899111, -73.777971)"
"354 EAST 81                               New York, NY 10028","(40.9141195806452, -73.7844721290323)"
"1465 THIRD AVENUE                         New York, NY 10028","(42.7996774285714, -73.9546087346939)"
"1355 FIRST AVENUE                         New York, NY 10021","(42.8019127755102, -73.9536078367347)"
"1724 SECOND AVENUE                        New York, NY 10128","(42.8020272, -73.9503835)"
"1643 FIRST AVENUE                         New York, NY 10028","(42.8021386, -73.9528461)"
"1140 FIRST AVENUE                         New York, NY 10065","(42.8021386, -73.9528461)"
"440 E 62 New York, NY 10065","[40.7604291, -73.9587363]"
"440 EAST 62 STREET New York, NY 10065","[40.7604291, -73.9587363]"
"1140 2 AVENUE                             New York, NY 10065","[40.7612039, -73.96353500000001]"
"403 EAST 62ND STREET New York, NY 10065","[40.7614157, -73.95997609999999]"
"350 EAST 62ND ST                          New York, NY 10065","[40.7615278, -73.9611465]"
"350 EAST 62ND STREET                      New York, NY 10065","[40.7615278, -73.9611465]"
"1175 YORK AVENUE New York, NY 10065","[40.76167390000001, -73.95778159999999]"
"1175 YORK  AVENUE New York, NY 10065","[40.76167390000001, -73.95778159999999]"
"425 E. 63RD STREET New York, NY 10065","[40.7617185, -73.9587133]"
"1135 FIRST AVENUE                         New York, NY 10065","[40.7618544, -73.960619]"
"353 EAST 62ND   STREET                    New York, NY 10065","[40.7619149, -73.96111259999999]"
"349 EAST 62ND STREET                      New York, NY 10065","[40.7619603, -73.9612963]"
"405 EAST 63RD STREET New York, NY 10065","[40.7619643, -73.9593562]"
"420 EAST 64 STREET New York, NY 10065","[40.761988, -73.9584378]"
"420 EAST 64RD STREET New York, NY 10065","[40.761988, -73.9584378]"
"420 EAST 64TH ST New York, NY 10065","[40.761988, -73.9584378]"
"420 EAST 64TH STREET New York, NY 10065","[40.761988, -73.9584378]"
"347 E 62ND STREET New York, NY 10065","[40.762016, -73.9612609]"
"238 EAST 61ST STREET                      New York, NY 10065","[40.7620679, -73.96429239999999]"
"209 EAST 60TH   STREET                    New York, NY 10065","[40.7620874, -73.9653838]"
"337 EAST 62ND STREET                      New York, NY 10065","[40.76214, -73.961552]"
"207 EAST 60TH   STREET                    New York, NY 10065","[40.76214299999999, -73.9654259]"
"205 EAST 60TH   STREET                    New York, NY 10065","[40.7621449, -73.9655126]"
